shipment_wk,shipment_dt,region,fc,sub_hub,shippingtype,isfresh,actual_packgroup,actual_boxname,sku_band,cate2,cate3,cate4,cate5,skuseq,skuname,ordernumber,invoicenumber,units
29,2023-07-20,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,패션잡화,우산/양산/우비,우산/양산,양산,21253856,비에썸 암막 양산 접이식 튼튼한 3단 자동 우산 / 베어 화이트,4100002747638,10249335036393,1
29,2023-07-18,South,YON1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,생활용품,세제류,주방세제류,주방식기세제,10287266,Box_순샘 구연산 자몽 1.6L 3개입,18100002510231,10249255185584,1
29,2023-07-17,South,DAEGU,GMH1 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,스포츠/이온음료,16118263,웅진 이온더핏 제로 500ml 24개입 500ml,2100002366256,10249203419615,1
29,2023-07-18,South,CHW4,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,뷰티,메이크업,페이스 메이크업,BB크림/CC크림,17404265,닥터자르트 더메이크업 리쥬비네이팅 뷰티 밤 2호 미디움,12100002429588,10249224763131,1
29,2023-07-22,South,YAS1,GMH1 Sub-hub,OVERNIGHT,CORE,PAPER,B14호,D,식품,가공/즉석식품,잼/꿀/시럽,시럽,15224597,포모나 레몬 시럽 1000ml,7100003054271,10249443003306,2
29,2023-07-16,South,SIH2,GMH1 Sub-hub,STANDARD,CORE,PAPER,B8호,D,생활용품,수납/정리잡화,수납/정리용품,기타수납및정리용품,35334970,오브민 월넛우드 6구 시계 보관함,26100002203123,10249145131735,1
29,2023-07-21,South,YAS1,GMH1 Sub-hub,OVERNIGHT,CORE,TPB,TPB11,A,생활용품,세제류,청소용세제류,변기세정제,59526,유한 펑크린1ℓ,8100002976040,10249416280073,2
29,2023-07-21,South,ANS8,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,D,식품,스낵/간식,스낵/시리얼,과자쿠키/비스킷/크래커,15148792,아꾸뿔레 102g_12개입(1박스),5100002858388,10249374000740,1
29,2023-07-18,South,SIH2,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B4호,A,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,19044114,드니그리스 유기농 사과 식초 1000ml,1100002497275,10249252481285,1
29,2023-07-17,South,DON1,GWJ2 Sub-hub,OVERNIGHT,CORE,PAPER,B9호,B,뷰티,바디케어,바디워시/스크럽/입욕용품,바디워시/클렌저,16215797,일리윤 세라마이드 아토 6.0 탑투토워시 1000ml,10100002363521,10249200625123,1
29,2023-07-17,South,DON1,GWJ2 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,과일음료,2220522,BOX_정식품 야채가득 V19 145mlx24팩,12100002318486,10249185913606,1
29,2023-07-16,South,DAE6,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B6호,C,생활용품,공구/철물/DIY,건축/도장재료,기타페인트,10084167,노루 결로방지 페인트 화이트 1L,11100002147046,10249120511663,1
29,2023-07-16,South,ANS4,GMH1 Sub-hub,STANDARD,CORE,PAPER,B29호,B,반려/애완용품,고양이용품,사료,건식사료,2353774,퓨리나 캣차우 컴플리트 고양이사료 11.3kg,15100002151871,10249122457011,1
29,2023-07-22,South,DON1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,뷰티,바디케어,바디워시/스크럽/입욕용품,바디워시/클렌저,17123346,제이멜라 인 프랑스 라임 앤 바질 바디 워시 500ml,11100003057199,10249448245304,2
29,2023-07-17,South,DAEGU2,GMH1 Sub-hub,STANDARD,CORE,PAPER,B8호,C,식품,장/오일/소스,식용유/오일/참기름,참기름,11786536,"꼬손 향이 고소한 참기름 업소용 1.8L, 1병",25100002304622,10249179640044,1
29,2023-07-18,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,가공/즉석식품,라면,컵라면,507015,Box_농심신라면컵 65g*30,25100002521495,10249257012002,1
29,2023-07-21,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B2호,C,주방용품,조리기구/도구,냄비/프라이팬,일반프라이팬,23738435,테팔 팬&냄비 SS G6 트렌디쿡 FP30 1개 30cm,10100002954412,10249411081033,2
29,2023-07-16,South,DAEGU2,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,B,생활용품,세제류,세탁세제류,표백제,34314466,표백제 2.3L,23100002140650,10249155803692,2
29,2023-07-20,South,ECH2,GMH1 Sub-hub,STANDARD,CORE,PAPER,B2호,B,식품,가공/즉석식품,잼/꿀/시럽,잼/스프레드,336079,초록원_딸기잼 1KG,23100002866209,10249380145491,1
29,2023-07-20,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,주방용품,조리기구/도구,조리보조도구,계량컵,111925,벨라쿠진 1리터 계량컵,15100002737672,10249333437066,1
29,2023-07-21,South,MCN1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,D,가구/홈인테리어,가구,주방가구,밥솥/렌지대,16026988,"유니크가구 깔끔이렌지대 사선다리형, 화이트",32100002860381,10249376622796,1
29,2023-07-22,South,DAEGU,GMH1 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,탄산음료,19199547,펩시제로슈거 무라벨 라임향 300ml 20입,31100003065267,10249448057310,1
29,2023-07-19,South,CHA1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,12245503,곰곰 고소한 보리차 1.5L*12pcs,16100002351552,10249287000363,1
29,2023-07-16,South,ANS8,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,4270202,Box_하이트 진로 블랙보리 1.5Lx12pet,19100002277654,10249169547061,1
29,2023-07-17,South,DAE6,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,스낵/간식,초콜릿/사탕/젤리/껌,젤리/푸딩,20307010,더존건강 한끼곤약젤리 버라이어티패키지 15종 X 2P 1박스 4500ml,32100002293115,10249175185782,1
29,2023-07-17,South,KKW1,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,생활용품,세제류,주방세제류,주방식기세제,10833445,탐사 베이킹소다 주방세제 레몬향 780ml*2팩,14100002423422,10249220342841,1
29,2023-07-16,South,YAS1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,식품,장/오일/소스,소스/드레싱/식초,액젓,19038644,요리육수 사골 1000ml 1000g 1개,29100002240329,10249155341670,3
29,2023-07-16,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),D,생활용품,공구/철물/DIY,건전지/충전기,건전지/충전지,8473195,HIM 힘 알카라인 건전지 벌크 AA 40알,23100002174800,10249136411021,1
29,2023-07-21,South,CHW1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,PB2호,B,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,452612,해표 양조식초  1.8L,5100002827080,10249400097193,1
29,2023-07-20,South,ANS4,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B46호,C,식품,신선식품,쌀/잡곡류,백미,9640681,"익산농협 여심 신동진 백미(상등급), 20kg, 1개",29100002759809,10249341974524,1
29,2023-07-17,South,SEL1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B6호,A,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,9539054,Organic Bragg 애플 사이다 식초 946ml,8100002300030,10249176313250,1
29,2023-07-17,South,YAS1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,식품,장/오일/소스,식용유/오일/참기름,대두유 (콩기름),2055706,오뚜기 식용유(콩기름) 3.6L,21100002290795,10249171155462,2
29,2023-07-18,South,DAEGU,GWJ2 Sub-hub,SAMEDAY,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,탄산음료,19199547,펩시제로슈거 무라벨 라임향 300ml 20입,26100002464454,10249239959781,1
29,2023-07-19,South,YAS1,GMH1 Sub-hub,SAMEDAY,CORE,TPB,TPB 1호,B,생활용품,세제류,세탁세제류,일반세탁세제,348742,단품_액츠 파워젤 4.21L 일반용,31100002625271,10249291280756,1
29,2023-07-18,South,DON1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),E,패션잡화,패션슈즈,남성화,남성패션운동화,21606223,트리플조이 남녀공용 경량 니트 에어쿠션 운동화 / 블랙 280,22100002430509,10249227985010,1
29,2023-07-16,South,MAJ1,GWJ2 Sub-hub,STANDARD,CORE,TPB,TPB 1호,A,생활용품,세제류,세탁세제류,일반세탁세제,33499342,퍼실 라벤더젤 플러스 드럼용 2.7L,16100002260471,10249163044271,1
29,2023-07-16,South,ANS8,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,4270202,Box_하이트 진로 블랙보리 1.5Lx12pet,25100002276481,10249168416535,1
29,2023-07-18,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),D,반려/애완용품,고양이용품,간식/영양제,일반 간식,17472541,Pack_캣템 스피루리나 덴탈 치킨 60g x 5개 묶음,24100002541449,10249264763953,1
29,2023-07-16,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,가전디지털,생활가전,냉장고,제빙기,12469724,"쿠쿠 스테인레스 제빙봉 휴대용 제빙기 CIM-AS09M10S, 쿠쿠 제빙기 CIM-AS09M10S",8100002251277,10249158104651,1
29,2023-07-20,South,DAEGU2,GMH1 Sub-hub,OVERNIGHT,CORE,PAPER,B14호,B,식품,신선식품,쌀/잡곡류,백미,29323425,곰곰_소중한 우리쌀 2kg,11100002819471,10249362218336,1
29,2023-07-22,South,ANS8,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB11,B,생활용품,세제류,청소용세제류,기타청소용세제,10113236,"유한락스 레귤러 3.3L, 1개",25100003044008,10249443914684,1
29,2023-07-18,South,CHA1,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,E,자동차용품,차량정비용품,방음재/방음매트,방음매트/흡음매트,17050276,자동차 방음방진용 튠매트 20장세트(수출형) 20장 튠430패드(M) 풀세트,4100002487778,10249243586046,1
29,2023-07-16,South,DAEGU,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,스포츠/이온음료,448086,Box_포카리스웨트 패트 340ml 20개 [단품 1],5100002298592,10249175120925,1
29,2023-07-18,South,DON1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B16호,A,식품,가공/즉석식품,캔/통조림류,농산 통조림,68287,낱개_동원 복숭아 황도 슬라이스 400g,4100002524742,10249257081744,29
29,2023-07-20,South,DAEGU2,GMH1 Sub-hub,STANDARD,CORE,PAPER,B6호,C,뷰티,헤어케어,샴푸/린스,샴푸,12500536,디펜드 물없이 쓰는 샴푸 200ml,31100002869889,10249377141824,1
29,2023-07-17,South,MCN1,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,가구/홈인테리어,가구,수납가구,선반,17687133,트레벨 뚝딱앵글선반 900x400x1800-5단(화이트),17100002299180,10249177564964,1
29,2023-07-21,South,SEL1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B6호,A,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,9539054,Organic Bragg 애플 사이다 식초 946ml,16100002844107,10249370881960,1
29,2023-07-22,South,SAN2,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,생활용품,방향/탈취/살충제,살균제,살균제,14906146,탐사 살균 소독 스프레이 리필 4L,6100003068130,10249458692572,1
29,2023-07-20,South,DON1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),B,생활용품,화장지/제지,여성/시니어위생용품,체내형생리대/탐폰,10440763,Pack_템포 레귤러 20p+슈퍼 3p 2개,32100002855464,10249374720686,1
29,2023-07-17,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B11호,D,식품,커피/차,티/전통차,허브차/꽃차/수입차,18775569,캐모마일 릴렉스 1200g,26100002361173,10249202047114,2
29,2023-07-17,South,YAS1,GMH1 Sub-hub,SAMEDAY,CORE,PLASTIC,RPB2.5(50),E,문구/사무용품,사무용품/기기,데스크정리용품,책꽂이/북엔드,29320453,모모스토어 철제 북엔드 2p,16100002317612,10249185043171,2
29,2023-07-19,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),E,패션의류,남성의류,상의류,티셔츠,34688221,코리아아미 로카티 반팔 / 85 네이비,17100002693084,10249317350985,1
29,2023-07-18,South,YAS1,GMH1 Sub-hub,SAMEDAY,CORE,PAPER,B33호,C,생활용품,세제류,세탁세제류,일반세탁세제,25302799,비트 딥클린파워 플러스 4.2kg 바스켓,6100002470125,10249244178294,1
29,2023-07-21,South,YAS1,GMH1 Sub-hub,SAMEDAY,CORE,TPB,TPB11,A,생활용품,세제류,세탁세제류,일반세탁세제,33499336,퍼실 파워젤 플러스 드럼용 2.7L,12100002893830,10249390856051,1
29,2023-07-22,South,ANS4,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,D,주방용품,주방수납/잡화,주방잡화/액세서리,식탁매트/테이블매트,19265492,"사무실 책상 테이블 투명 방수 PVC 유리 대용 맞춤재단 식탁매트 60cm * 100cm, 1mm",7100003062105,10249464173793,2
29,2023-07-17,South,DAEGU,GMH1 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,A,문구/사무용품,사무용품/기기,사무용지류,복사용지,3370546,탐사 복사용지 A4 80g 500매*5권,7100002371366,10249198875683,1
29,2023-07-21,South,DAEGU,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,탄산음료,382862,Box_데미소다캔 애플 250ml 30개입 [단품 1],32100002993926,10249425133780,1
29,2023-07-19,South,ANS5,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,533318,[B2B] _오뚜기 양조식초   18L 1개,5100002637547,10249296774021,1
29,2023-07-18,South,DON1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),B,생활용품,방향/탈취/살충제,탈취/제습제,섬유탈취제,31957003,스너글 포근한 섬유탈취제 허거블 코튼 470ml,7100002481860,10249239063221,2
29,2023-07-18,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,PB1.5호,B,가전디지털,디지털가전,휴대폰/액세서리,휴대폰액세서리,9862155,Apple 펜슬 팁스 4 pack MLUN2FE/A,16100002450444,10249232017850,1
29,2023-07-17,South,INC4,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),B,식품,가공/즉석식품,면류,우동면/칼국수,16865599,Pack_생생우동 봉지 253g x 4개,9100002295121,10249177352492,1
29,2023-07-17,South,DAEGU2,GWJ2 Sub-hub,SAMEDAY,CORE,TPB,TPB11,A,생활용품,세제류,세탁세제류,일반세탁세제,33499336,퍼실 파워젤 플러스 드럼용 2.7L,28100002319025,10249186301465,1
29,2023-07-20,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,TPB,TPB 2호,B,생활용품,세제류,세탁세제류,액체 섬유유연제,29070,단품_피죤 레귤러 3100ml 블루비앙카,16100002801885,10249356273122,3
29,2023-07-20,South,CHW1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),E,가전디지털,디지털가전,휴대폰/액세서리,휴대폰케이스,22011573,갤럭시S22울트라링케 퓨전 케이스 스모크블랙 ,6100002719345,10249332343865,1
29,2023-07-16,South,CHW4,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),B,가전디지털,디지털가전,카메라/카메라용품,카메라액세서리,8774851,칼자이스 와입스 클리너 200P,13100002146630,10249123664146,1
29,2023-07-22,South,DAEGU,GWJ2 Sub-hub,SAMEDAY,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,탄산음료,34997005,"Box_웰치 제로 샤인머스캣, 355ml, 24개입",22100002999962,10249433151370,1
29,2023-07-20,South,MAJ1,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,과일음료,2311291,고칼슘 오렌지 180ml x 30캔,30100002831365,10249366572616,1
29,2023-07-18,South,ANS4,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,무/비알콜음료,356681,하이트제로 350mL X 24캔 1개,25100002414890,10249218409883,1
29,2023-07-16,South,GWJ4,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,스낵/간식,스낵/시리얼,시리얼,12276039,콘푸로스트 컵 씨리얼 30gX12입,29100002298545,10249176962846,1
29,2023-07-18,South,DAEGU,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,탄산음료,28503435,"Box_웰치스 그레이프맛 355ml 6캔팩*4개, 24개입 (F3)",11100002407338,10249215794521,1
29,2023-07-20,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,출산/유아,맘앤베이비케어,유아로션/오일/파우더,유아용로션/크림/오일,7651099,닥터아토)알로에베라수딩젤 150ml,21100002882331,10249381825060,1
29,2023-07-16,South,ANS5,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,생활용품,화장지/제지,화장지/티슈,화장지,2194835,한예지 프리미어 3겹 데코 화장지 30m x 30롤 랜덤발송,14100002211989,10249144948910,1
29,2023-07-16,South,KKW1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B6호,B,식품,가공/즉석식품,면류,스파게티/파스타,8739090,Pack_[폰타나]캄파니아 파스타면_스파게티 500gX3개입,13100002258775,10249165096214,1
29,2023-07-22,South,YAS1,GMH1 Sub-hub,SAMEDAY,CORE,PAPER,B6호,C,식품,장/오일/소스,소스/드레싱/식초,소스류,125950,[샘표]국시장국 멸치다시마 345ml,15100003029976,10249439261994,2
29,2023-07-16,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,A,뷰티,바디케어,바디워시/스크럽/입욕용품,바디워시/클렌저,26275366,도브 뷰티 너리싱 바디워시 800ml,5100002240316,10249153796173,1
29,2023-07-21,South,CHW4,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,B,식품,장/오일/소스,소스/드레싱/식초,소스류,2195384,[B2B] _오뚜기 스위트칠리소스 2.1kg,5100002872882,10249379471704,1
29,2023-07-16,South,DON1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,뷰티,헤어케어,염색/펌,헤어염모제,11134247,"로레알파리 NEW 엑셀랑스 크림 4호 (자연스러운 갈색), 1개",15100002171464,10249130504395,1
29,2023-07-17,South,SIH2,GWJ2 Sub-hub,STANDARD,CORE,PAPER,무지2호,A,식품,생수/음료,두유,두유,3401002,Box_베지밀 뼈에좋은 칼슘 두유 검은콩깨쌀 190mlx16팩,19100002406566,10249219311962,3
29,2023-07-18,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,출산/유아,분유,유아분유,액상분유,22244896,앱솔루트 명작 2FL 액상 분유2단계 6-12개월 240ml*24입,1100002541303,10249267471461,1
29,2023-07-18,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,D,식품,생수/음료,음료,과일음료,16507449,Box_돈시몬 착즙 사과주스 125ml 40개입,28100002444050,10249230169102,1
29,2023-07-16,South,CHW1,GMH1 Sub-hub,SAMEDAY,CORE,PAPER,B8호,D,뷰티,헤어케어,샴푸/린스,샴푸,24267201,"부케가르니 나드 아르간 오일 데미지 케어 샴푸, 1500ml, 1개",12100002177056,10249133957554,1
29,2023-07-20,South,CHW1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,D,생활용품,방향/탈취/살충제,탈취/제습제,섬유탈취제,25079971,"르샤트라1802 섬유탈취제 라벤더부케향,400ml,본품,3개",15100002847552,10249372005681,1
29,2023-07-18,South,ANS5,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,식품,건강식품,전통건강식품,야채즙,10768707,푸드버킷 유기농양배추즙 100mL 50팩,24100002451329,10249233635686,1
29,2023-07-18,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,스포츠/이온음료,448085,Box_포카리스웨트 캔 340ml 24개 [단품 1],20100002580865,10249277472092,1
29,2023-07-19,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),D,생활용품,건강/의료용품,의료위생/보조용품,지압/마사지용품,32065906,참존 리프팅 프로 괄사 + 파우치 1개 실버,1100002667769,10249312144116,1
29,2023-07-19,South,ECH2,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),E,패션의류,스포츠의류,헬스/요가,요가/피트니스웨어 하의,36063698,두나인  필라테스 요가 엉덩이 레깅스 스판 힙커버  / FREE 블랙,10100002679547,10249312983265,1
29,2023-07-16,South,CHW1,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B2호,C,식품,가공/즉석식품,캔/통조림류,반찬/절임 통조림,4142414,고야)슬라이스드블랙올리브344g,24100002124564,10249113026633,1
29,2023-07-22,South,YAS1,GMH1 Sub-hub,SAMEDAY,CORE,SIOC,SIOCs,D,생활용품,구강/면도용품,치약/칫솔,어린이 치약/구강청결제,3013504,Box_키즈세이프치약포도향90g 10입,9100003021005,10249437526683,1
29,2023-07-19,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,식품,가공/즉석식품,잼/꿀/시럽,시럽,24527517,쥬피터 초코시럽550g,21100002671956,10249307034153,1
29,2023-07-18,South,MCN1,GMH1 Sub-hub,STANDARD,CORE,PAPER,무지2호,C,식품,생수/음료,음료,탄산음료,2261372,Box_골드메달애플 스파클링탄산주스 296ml*12입,28100002448863,10249232084394,1
29,2023-07-17,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B11호,C,식품,생수/음료,음료,건강음료,28707289,"광동제약 비타500 비타민D 1,000IU 100ml, 10입 ",16100002303105,10249179336922,5
29,2023-07-21,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,탄산음료,32514554,펩시제로슈거 1.5L 12펫 12입 1.5L,4100002952415,10249407396093,1
29,2023-07-17,South,DAEGU2,GWJ2 Sub-hub,OVERNIGHT,CORE,TPB,TPB11,A,생활용품,세제류,청소용세제류,기타청소용세제,10790589,"유한락스 멀티액션 곰팡이제거제 510ml, 3개입",4100002393518,10249208857300,1
